2Theta,Intensity
60.8200,4.3161
60.8400,3.5405
60.8600,1.9248
60.8800,0.6927
60.9000,0.2158
60.9200,0.3044
60.9400,0.8969
60.9600,1.8800
60.9800,2.7552
61.0000,3.1255
61.0200,2.9985
61.0400,2.3645
61.0600,1.4721
61.0800,1.0426
61.1000,1.4384
61.1200,2.0824
61.1400,2.0654
61.1600,1.3172
61.1800,0.5686
61.2000,0.3400
61.2200,0.7237
61.2400,1.5404
61.2600,2.1455
61.2800,1.9066
61.3000,1.1092
61.3200,0.5828
61.3400,0.7754
61.3600,1.5311
61.3800,2.1333
61.4000,1.9040
61.4200,1.0812
61.4400,0.3904
61.4600,0.0897
61.4800,0.0131
61.5000,0.0012
61.5200,0.0001
61.5400,0.0001
61.5600,0.0009
61.5800,0.0105
61.6000,0.0774
61.6200,0.3696
61.6400,1.1625
61.6600,2.4606
61.6800,3.5934
61.7000,3.6895
61.7200,2.6676
61.7400,1.3359
61.7600,0.4563
61.7800,0.1396
61.8000,0.2220
61.8200,0.7076
61.8400,1.5337
61.8600,2.1468
61.8800,2.0678
61.9000,1.8110
61.9200,2.1976
61.9400,3.1012
61.9600,3.8124
61.9800,4.0238
62.0000,3.7806
62.0200,3.0607
62.0400,1.9938
62.0600,1.1998
62.0800,1.2989
62.1000,2.2419
62.1200,3.4756
62.1400,4.5258
62.1600,4.8583
62.1800,3.9898
62.2000,2.5906
62.2200,1.9491
62.2400,2.1559
62.2600,2.3182
62.2800,2.3255
62.3000,2.9025
62.3200,3.8505
62.3400,3.9271
62.3600,2.8358
62.3800,1.8498
62.4000,2.1795
62.4200,3.5115
62.4400,4.2861
62.4600,3.7531
62.4800,3.0008
62.5000,3.0782
62.5200,3.8215
62.5400,4.6216
62.5600,4.6176
62.5800,3.3266
62.6000,1.6009
62.6200,0.5031
62.6400,0.1381
62.6600,0.2185
62.6800,0.6970
62.7000,1.4960
62.7200,2.0449
62.7400,1.7776
62.7600,0.9827
62.7800,0.3455
62.8000,0.0772
62.8200,0.0110
62.8400,0.0011
62.8600,0.0019
62.8800,0.0186
62.9000,0.1167
62.9200,0.4657
62.9400,1.1813
62.9600,1.9059
62.9800,1.9576
63.0000,1.3003
63.0200,0.6867
63.0400,0.7892
63.0600,1.7862
63.0800,3.1810
63.1000,3.8345
63.1200,3.1026
63.1400,1.6792
63.1600,0.6035
63.1800,0.1427
63.2000,0.0220
63.2200,0.0027
63.2400,0.0063
63.2600,0.0486
63.2800,0.2431
63.3000,0.7738
63.3200,1.5666
63.3400,2.0189
63.3600,1.6735
63.3800,0.9958
63.4000,0.8027
63.4200,1.3112
63.4400,1.9309
63.4600,1.8921
63.4800,1.2641
63.5000,0.8711
63.5200,1.2009
63.5400,1.8414
63.5600,1.9490
63.5800,1.3227
63.6000,0.5719
63.6200,0.1646
63.6400,0.0882
63.6600,0.3186
63.6800,1.0931
63.7000,2.5889
63.7200,4.3158
63.7400,5.1688
63.7600,4.4541
63.7800,2.7136
63.8000,1.1392
63.8200,0.3270
63.8400,0.1045
63.8600,0.2343
63.8800,0.7360
63.9000,1.5247
63.9200,2.0731
63.9400,2.0531
63.9600,1.9675
63.9800,2.2320
64.0000,2.5033
64.0200,2.5557
64.0400,2.4527
64.0600,1.9767
64.0800,1.1458
64.1000,0.4619
64.1200,0.2712
64.1400,0.7316
64.1600,2.0282
64.1800,3.7933
64.2000,4.8653
64.2200,4.5436
64.2400,3.3519
64.2600,2.2904
64.2800,1.9783
64.3000,2.0834
64.3200,1.7946
64.3400,1.0415
64.3600,0.3888
64.3800,0.0939
64.4000,0.0289
64.4200,0.0986
64.4400,0.4022
64.4600,1.0580
64.4800,1.7701
64.5000,1.8833
64.5200,1.2758
64.5400,0.5643
64.5600,0.2535
64.5800,0.4521
64.6000,1.1411
64.6200,2.0468
64.6400,2.6719
64.6600,2.8052
64.6800,2.4513
64.7000,1.6490
64.7200,0.7745
64.7400,0.2401
64.7600,0.0480
64.7800,0.0064
64.8000,0.0038
64.8200,0.0288
64.8400,0.1613
64.8600,0.5744
64.8800,1.3009
64.9000,1.8742
64.9200,1.7235
64.9400,1.0556
64.9600,0.6374
64.9800,0.8959
65.0000,1.5696
65.0200,1.9065
65.0400,1.4831
65.0600,0.7341
65.0800,0.2317
65.1000,0.0534
65.1200,0.0613
65.1400,0.2809
65.1600,0.9330
65.1800,2.0782
65.2000,3.1645
65.2200,3.3472
65.2400,2.4717
65.2600,1.3048
65.2800,0.6958
65.3000,0.9074
65.3200,1.5647
65.3400,1.8859
65.3600,1.4591
65.3800,0.7400
65.4000,0.3643
65.4200,0.5632
65.4400,1.2231
65.4600,1.8182
65.4800,1.7353
65.5000,1.1211
65.5200,0.7773
65.5400,1.2645
65.5600,2.4235
65.5800,3.3808
65.6000,3.3228
65.6200,2.5973
65.6400,2.4177
65.6600,3.2756
65.6800,4.3158
65.7000,4.4769
65.7200,3.5730
65.7400,2.2167
65.7600,1.3258
65.7800,1.5629
65.8000,2.7227
65.8200,3.5984
65.8400,3.1456
65.8600,1.7917
65.8800,0.6631
65.9000,0.1594
65.9200,0.0287
65.9400,0.0359
65.9600,0.1793
65.9800,0.6109
66.0000,1.3246
66.0200,1.8265
66.0400,1.6016
66.0600,0.8933
66.0800,0.3185
66.1000,0.0891
66.1200,0.1199
66.1400,0.4327
66.1600,1.0815
66.1800,1.7226
66.2000,1.7448
66.2200,1.1241
66.2400,0.4630
66.2600,0.1436
66.2800,0.1570
66.3000,0.5077
66.3200,1.1852
66.3400,1.7664
66.3600,1.6744
66.3800,1.0093
66.4000,0.3872
66.4200,0.0975
66.4400,0.0428
66.4600,0.1585
66.4800,0.5590
66.5000,1.2848
66.5200,1.9821
66.5400,2.2767
66.5600,2.3027
66.5800,2.1507
66.6000,1.5993
66.6200,0.8240
66.6400,0.2772
66.6600,0.0598
66.6800,0.0082
66.7000,0.0007
66.7200,0.0000
66.7400,0.0000
66.7600,0.0000
66.7800,0.0000
66.8000,0.0000
66.8200,0.0000
66.8400,0.0000
66.8600,0.0004
66.8800,0.0051
66.9000,0.0407
66.9200,0.2065
66.9400,0.6665
66.9600,1.3682
66.9800,1.7861
67.0000,1.4827
67.0200,0.7828
67.0400,0.2628
67.0600,0.0561
67.0800,0.0076
67.1000,0.0007
67.1200,0.0007
67.1400,0.0074
67.1600,0.0550
67.1800,0.2583
67.2000,0.7722
67.2200,1.4707
67.2400,1.8062
67.2600,1.5415
67.2800,1.2698
67.3000,1.4992
67.3200,1.7988
67.3400,1.5315
67.3600,0.8865
67.3800,0.5344
67.4000,0.8097
67.4200,1.4994
67.4400,2.0651
67.4600,2.3809
67.4800,3.0032
67.5000,4.1655
67.5200,5.2748
67.5400,5.7333
67.5600,5.4711
67.5800,4.5187
67.6000,3.1684
67.6200,2.2708
67.6400,2.1395
67.6600,2.3057
67.6800,2.7171
67.7000,3.4189
67.7200,3.5512
67.7400,2.5442
67.7600,1.1870
67.7800,0.3556
67.8000,0.0682
67.8200,0.0084
67.8400,0.0008
67.8600,0.0017
67.8800,0.0160
67.9000,0.1002
67.9200,0.3984
67.9400,1.0084
67.9600,1.6308
67.9800,1.7290
68.0000,1.3949
68.0200,1.3594
68.0400,1.9157
68.0600,2.6997
68.0800,3.4646
68.1000,4.0507
68.1200,4.1511
68.1400,3.9672
68.1600,3.8339
68.1800,3.3883
68.2000,2.4824
68.2200,1.8211
68.2400,1.7861
68.2600,1.7718
68.2800,1.2678
68.3000,0.5911
68.3200,0.1761
68.3400,0.0334
68.3600,0.0052
68.3800,0.0121
68.4000,0.0787
68.4200,0.3333
68.4400,0.8976
68.4600,1.5432
68.4800,1.7289
68.5000,1.4293
68.5200,1.3531
68.5400,1.9078
68.5600,2.6568
68.5800,3.0692
68.6000,3.3466
68.6200,4.3412
68.6400,6.2874
68.6600,7.7530
68.6800,7.3399
68.7000,5.8230
68.7200,4.7155
68.7400,3.9644
68.7600,2.7856
68.7800,1.3946
68.8000,0.4978
68.8200,0.2807
68.8400,0.6097
68.8600,1.2554
68.8800,1.6799
68.9000,1.4308
68.9200,0.7750
68.9400,0.2670
68.9600,0.0585
68.9800,0.0081
69.0000,0.0007
69.0200,0.0000
69.0400,0.0000
69.0600,0.0000
69.0800,0.0000
69.1000,0.0004
69.1200,0.0045
69.1400,0.0361
69.1600,0.1854
69.1800,0.6061
69.2000,1.2601
69.2200,1.6658
69.2400,1.4008
69.2600,0.7531
69.2800,0.2904
69.3000,0.2449
69.3200,0.6662
69.3400,1.5435
69.3600,2.5855
69.3800,3.3789
69.4000,3.7600
69.4200,3.7509
69.4400,3.3907
69.4600,2.6858
69.4800,1.7414
69.5000,1.0071
69.5200,1.0193
69.5400,1.8323
69.5600,2.7868
69.5800,2.9788
69.6000,2.2232
69.6200,1.2845
69.6400,0.9815
69.6600,1.3421
69.6800,1.6574
69.7000,1.3671
69.7200,0.7212
69.7400,0.2421
69.7600,0.0517
69.7800,0.0070
69.8000,0.0006
69.8200,0.0000
69.8400,0.0003
69.8600,0.0044
69.8800,0.0395
69.9000,0.2297
69.9200,0.8544
69.9400,2.0376
69.9600,3.1369
69.9800,3.2494
70.0000,2.7920
70.0200,3.1373
70.0400,4.3106
70.0600,4.7255
70.0800,3.6458
70.1000,2.2546
70.1200,1.7217
70.1400,1.7378
70.1600,1.4973
70.1800,1.0685
70.2000,1.0785
70.2200,1.6381
70.2400,2.2796
70.2600,2.7413
70.2800,3.0636
70.3000,3.0186
70.3200,2.3401
70.3400,1.3152
70.3600,0.5194
70.3800,0.2059
70.4000,0.3422
70.4200,0.8903
70.4400,1.6662
70.4600,2.3432
70.4800,2.8878
70.5000,3.2890
70.5200,3.0783
70.5400,2.0938
70.5600,0.9746
70.5800,0.3048
70.6000,0.0847
70.6200,0.1421
70.6400,0.5065
70.6600,1.2714
70.6800,2.2073
70.7000,2.8081
70.7200,2.9212
70.7400,3.1508
70.7600,4.2438
70.7800,5.7116
70.8000,5.8817
70.8200,4.1675
70.8400,1.9601
70.8600,0.6029
70.8800,0.1283
70.9000,0.0843
70.9200,0.3589
70.9400,1.1948
70.9600,2.6067
70.9800,3.8259
71.0000,3.9837
71.0200,3.2171
71.0400,2.3747
71.0600,1.9934
71.0800,1.7995
71.1000,1.3098
71.1200,0.6539
71.1400,0.2422
71.1600,0.2390
71.1800,0.7526
71.2000,1.8365
71.2200,2.9220
71.2400,3.0696
71.2600,2.3454
71.2800,1.7861
71.3000,1.7265
71.3200,1.5768
71.3400,1.1858
71.3600,1.0872
71.3800,1.4177
71.4000,1.5848
71.4200,1.2163
71.4400,0.7530
71.4600,0.8206
71.4800,1.5320
71.5000,2.4005
71.5200,2.7548
71.5400,2.4076
71.5600,1.8802
71.5800,1.7181
71.6000,1.6947
71.6200,1.3042
71.6400,0.6717
71.6600,0.2252
71.6800,0.0722
71.7000,0.1492
71.7200,0.5264
71.7400,1.2891
71.7600,2.1791
71.7800,2.6416
71.8000,2.3459
71.8200,1.5055
71.8400,0.6727
71.8600,0.2028
71.8800,0.0516
71.9000,0.0849
71.9200,0.3420
71.9400,0.9733
71.9600,1.9550
71.9800,3.0428
72.0000,4.0976
72.0200,5.2015
72.0400,6.3947
72.0600,7.0666
72.0800,6.3373
72.1000,4.8639
72.1200,4.2453
72.1400,4.5816
72.1600,4.8067
72.1800,4.2516
72.2000,2.9314
72.2200,1.5556
72.2400,1.0095
72.2600,1.5260
72.2800,2.4960
72.3000,2.8872
72.3200,2.2480
72.3400,1.1883
72.3600,0.5291
72.3800,0.5587
72.4000,1.1379
72.4200,1.8599
72.4400,2.2874
72.4600,2.2771
72.4800,1.9492
72.5000,1.7608
72.5200,2.2315
72.5400,2.9692
72.5600,2.9662
72.5800,2.2398
72.6000,1.7819
72.6200,1.9215
72.6400,2.1631
72.6600,2.1679
72.6800,1.8427
72.7000,1.2506
72.7200,0.8356
72.7400,0.9813
72.7600,1.4135
72.7800,1.4820
72.8000,1.0682
72.8200,0.7503
72.8400,0.9616
72.8600,1.4116
72.8800,1.4572
72.9000,0.9676
72.9200,0.4091
72.9400,0.1100
72.9600,0.0188
72.9800,0.0020
73.0000,0.0001
73.0200,0.0000
73.0400,0.0000
73.0600,0.0008
73.0800,0.0085
73.1000,0.0592
73.1200,0.2609
73.1400,0.7318
73.1600,1.3054
73.1800,1.4807
73.2000,1.0680
73.2200,0.4900
73.2400,0.1439
73.2600,0.0371
73.2800,0.0787
73.3000,0.3501
73.3200,1.0645
73.3400,2.1642
73.3600,3.0617
73.3800,3.3557
73.4000,3.4181
73.4200,3.4103
73.4400,2.8128
73.4600,1.6566
73.4800,0.7353
73.5000,0.5414
73.5200,0.9480
73.5400,1.4195
73.5600,1.3846
73.5800,0.8603
73.6000,0.3399
73.6200,0.0854
73.6400,0.0137
73.6600,0.0014
73.6800,0.0003
73.7000,0.0025
73.7200,0.0222
73.7400,0.1248
73.7600,0.4480
73.7800,1.0428
73.8000,1.6431
73.8200,1.9650
73.8400,2.1617
73.8600,2.4464
73.8800,2.7359
73.9000,2.8787
73.9200,2.7035
73.9400,2.1406
73.9600,1.5597
73.9800,1.5284
74.0000,2.0444
74.0200,2.4750
74.0400,2.2982
74.0600,1.5639
74.0800,0.7478
74.1000,0.2437
74.1200,0.0734
74.1400,0.1318
74.1600,0.4431
74.1800,0.9976
74.2000,1.4314
74.2200,1.3189
74.2400,0.8534
74.2600,0.6831
74.2800,1.1748
74.3000,2.0655
74.3200,2.6219
74.3400,2.3213
74.3600,1.4262
74.3800,0.6352
74.4000,0.3782
74.4200,0.7095
74.4400,1.4539
74.4600,2.1751
74.4800,2.4007
74.5000,1.9872
74.5200,1.2345
74.5400,0.7104
74.5600,0.7786
74.5800,1.2311
74.6000,1.4460
74.6200,1.1171
74.6400,0.6557
74.6600,0.6097
74.6800,1.0301
74.7000,1.4204
74.7200,1.2783
74.7400,0.7333
74.7600,0.2675
74.7800,0.0623
74.8000,0.0127
74.8200,0.0315
74.8400,0.1716
74.8600,0.6280
74.8800,1.5183
74.9000,2.4476
74.9200,2.6484
74.9400,1.9354
74.9600,1.0154
74.9800,0.6563
75.0000,1.1224
75.0200,2.2532
75.0400,3.5717
75.0600,4.4166
75.0800,4.2687
75.1000,3.2738
75.1200,2.2733
75.1400,1.8197
75.1600,1.5608
75.1800,1.1049
75.2000,0.7536
75.2200,0.8994
75.2400,1.3155
75.2600,1.3952
75.2800,1.0081
75.3000,0.7203
75.3200,1.0952
75.3400,2.0438
75.3600,2.7272
75.3800,2.3997
75.4000,1.3814
75.4200,0.5189
75.4400,0.1272
75.4600,0.0244
75.4800,0.0357
75.5000,0.1688
75.5200,0.5383
75.5400,1.0924
75.5600,1.4099
75.5800,1.1577
75.6000,0.6112
75.6200,0.2522
75.6400,0.2751
75.6600,0.6709
75.6800,1.2090
75.7000,1.3962
75.7200,1.0258
75.7400,0.4793
75.7600,0.1424
75.7800,0.0269
75.8000,0.0034
75.8200,0.0023
75.8400,0.0184
75.8600,0.1062
75.8800,0.3903
75.9000,0.9123
75.9200,1.3604
75.9400,1.3200
75.9600,0.9591
75.9800,0.8738
76.0000,1.1994
76.0200,1.4068
76.0400,1.0994
76.0600,0.5498
76.0800,0.1762
76.1000,0.0488
76.1200,0.0974
76.1400,0.4165
76.1600,1.2062
76.1800,2.2765
76.2000,2.8690
76.2200,2.6618
76.2400,2.3933
76.2600,2.7294
76.2800,3.4463
76.3000,3.9310
76.3200,3.7219
76.3400,2.7948
76.3600,1.5927
76.3800,0.6553
76.4000,0.1858
76.4200,0.0351
76.4400,0.0045
76.4600,0.0023
76.4800,0.0177
76.5000,0.1029
76.5200,0.3799
76.5400,0.8923
76.5600,1.3328
76.5800,1.2668
76.6000,0.7748
76.6200,0.3691
76.6400,0.4311
76.6600,1.1105
76.6800,2.1663
76.7000,2.7790
76.7200,2.4749
76.7400,1.9633
76.7600,2.0366
76.7800,2.4071
76.8000,2.3445
76.8200,1.7465
76.8400,1.2036
76.8600,1.1849
76.8800,1.3942
76.9000,1.2430
76.9200,0.7264
76.9400,0.2712
76.9600,0.0644
76.9800,0.0097
77.0000,0.0009
77.0200,0.0001
77.0400,0.0010
77.0600,0.0105
77.0800,0.0705
77.1000,0.3066
77.1200,0.8813
77.1400,1.7166
77.1600,2.3317
77.1800,2.2515
77.2000,1.5417
77.2200,0.7321
77.2400,0.2343
77.2600,0.0494
77.2800,0.0069
77.3000,0.0036
77.3200,0.0281
77.3400,0.1681
77.3600,0.6455
77.3800,1.5900
77.4000,2.5139
77.4200,2.5516
77.4400,1.6635
77.4600,0.7052
77.4800,0.2530
77.5000,0.3220
77.5200,0.8380
77.5400,1.6313
77.5600,2.2420
77.5800,2.2265
77.6000,1.5998
77.6200,0.8396
77.6400,0.4860
77.6600,0.8694
77.6800,2.0596
77.7000,3.5814
77.7200,4.4965
77.7400,4.2766
77.7600,3.3605
77.7800,2.7194
77.8000,2.8361
77.8200,3.2621
77.8400,3.2110
77.8600,2.3751
77.8800,1.2425
77.9000,0.5074
77.9200,0.4621
77.9400,1.1213
77.9600,2.1542
77.9800,2.6726
78.0000,2.1439
78.0200,1.2416
78.0400,0.8963
78.0600,1.1499
78.0800,1.3421
78.1000,1.0465
78.1200,0.5218
78.1400,0.1660
78.1600,0.0388
78.1800,0.0446
78.2000,0.1909
78.2200,0.5723
78.2400,1.0930
78.2600,1.3299
78.2800,1.0495
78.3000,0.6369
78.3200,0.6244
78.3400,1.1149
78.3600,1.7517
78.3800,2.1065
78.4000,2.0428
78.4200,1.7415
78.4400,1.5509
78.4600,1.5157
78.4800,1.2706
78.5000,0.7457
78.5200,0.2853
78.5400,0.0710
78.5600,0.0228
78.5800,0.0759
78.6000,0.2992
78.6200,0.7601
78.6400,1.2311
78.6600,1.2901
78.6800,0.9722
78.7000,0.8245
78.7200,1.0878
78.7400,1.3271
78.7600,1.0995
78.7800,0.5909
78.8000,0.2543
78.8200,0.3340
78.8400,0.9619
78.8600,2.0251
78.8800,2.8519
78.9000,2.9239
78.9200,2.6863
78.9400,2.7810
78.9600,3.1262
78.9800,3.0888
79.0000,2.3871
79.0200,1.6538
79.0400,1.4700
79.0600,1.5486
79.0800,1.5411
79.1000,1.5820
79.1200,1.7303
79.1400,1.9924
79.1600,2.5606
79.1800,3.1941
79.2000,3.4032
79.2200,3.2991
79.2400,3.1635
79.2600,2.9086
79.2800,2.3889
79.3000,1.6425
79.3200,0.9800
79.3400,0.8067
79.3600,1.1027
79.3800,1.3437
79.4000,1.2119
79.4200,1.0640
79.4400,1.2536
79.4600,1.5342
79.4800,1.6366
79.5000,1.7045
79.5200,1.8122
79.5400,1.8970
79.5600,2.0521
79.5800,2.4170
79.6000,3.0571
79.6200,3.6312
79.6400,3.4735
79.6600,2.5815
79.6800,1.7696
79.7000,1.5019
79.7200,1.3585
79.7400,0.9305
79.7600,0.4217
79.7800,0.1226
79.8000,0.0228
79.8200,0.0040
79.8400,0.0130
79.8600,0.0789
79.8800,0.3083
79.9000,0.7684
79.9200,1.2317
79.9400,1.3327
79.9600,1.1818
79.9800,1.2120
80.0000,1.3449
80.0200,1.1463
80.0400,0.6489
80.0600,0.2490
80.0800,0.1417
80.1000,0.3403
80.1200,0.8077
80.1400,1.2851
80.1600,1.4960
80.1800,1.7066
80.2000,2.2860
80.2200,2.8048
80.2400,2.6956
80.2600,2.1964
80.2800,1.6577
80.3000,1.0847
80.3200,0.6829
80.3400,0.7517
80.3600,1.1292
80.3800,1.2652
80.4000,0.9205
80.4200,0.4425
80.4400,0.2249
80.4600,0.3864
80.4800,0.8424
80.5000,1.2353
80.5200,1.1554
80.5400,0.6873
80.5600,0.2600
80.5800,0.0626
80.6000,0.0099
80.6200,0.0053
80.6400,0.0337
80.6600,0.1646
80.6800,0.5128
80.7000,1.0281
80.7200,1.3776
80.7400,1.4038
80.7600,1.3902
80.7800,1.4112
80.8000,1.1762
80.8200,0.7645
80.8400,0.6410
80.8600,0.9466
80.8800,1.2536
80.9000,1.1065
80.9200,0.6245
80.9400,0.2275
80.9600,0.0786
80.9800,0.1481
81.0000,0.4595
81.0200,0.9513
81.0400,1.2544
81.0600,1.0518
81.0800,0.5609
81.1000,0.1902
81.1200,0.0410
81.1400,0.0056
81.1600,0.0005
81.1800,0.0008
81.2000,0.0094
81.2200,0.0746
81.2400,0.3830
81.2600,1.2903
81.2800,2.8864
81.3000,4.3477
81.3200,4.4578
81.3400,3.1231
81.3600,1.4879
81.3800,0.4767
81.4000,0.1014
81.4200,0.0141
81.4400,0.0013
81.4600,0.0001
81.4800,0.0010
81.5000,0.0100
81.5200,0.0671
81.5400,0.2939
81.5600,0.8513
81.5800,1.6607
81.6000,2.2229
81.6200,2.0645
81.6400,1.3375
81.6600,0.6609
81.6800,0.4885
81.7000,0.8440
81.7200,1.4048
81.7400,1.7778
81.7600,1.8176
81.7800,1.5186
81.8000,0.9552
81.8200,0.4144
81.8400,0.1181
81.8600,0.0217
81.8800,0.0026
81.9000,0.0004
81.9200,0.0029
81.9400,0.0245
81.9600,0.1348
81.9800,0.4852
82.0000,1.1671
82.0200,1.9296
82.0400,2.2831
82.0600,2.0950
82.0800,1.7671
82.1000,1.5680
82.1200,1.2959
82.1400,0.9353
82.1600,0.8625
82.1800,1.1252
82.2000,1.2363
82.2200,0.9068
82.2400,0.4259
82.2600,0.1275
82.2800,0.0269
82.3000,0.0255
82.3200,0.1209
82.3400,0.4101
82.3600,0.8860
82.3800,1.2174
82.4000,1.0637
82.4200,0.5911
82.4400,0.2091
82.4600,0.0506
82.4800,0.0395
82.5000,0.1910
82.5200,0.7133
82.5400,1.7460
82.5600,2.8539
82.5800,3.2285
82.6000,2.6811
82.6200,1.8707
82.6400,1.4596
82.6600,1.3798
82.6800,1.1342
82.7000,0.6459
82.7200,0.2386
82.7400,0.0580
82.7600,0.0245
82.7800,0.0934
82.8000,0.3402
82.8200,0.7953
82.8400,1.1870
82.8600,1.1587
82.8800,0.8647
82.9000,0.8185
82.9200,1.1022
82.9400,1.2669
82.9600,1.1467
82.9800,1.2487
83.0000,1.8944
83.0200,2.4658
83.0400,2.2855
83.0600,1.8305
83.0800,1.9518
83.1000,2.3926
83.1200,2.2605
83.1400,1.5526
83.1600,1.0981
83.1800,1.2777
83.2000,1.6939
83.2200,1.8795
83.2400,1.6843
83.2600,1.1965
83.2800,0.7781
83.3000,0.7962
83.3200,1.1124
83.3400,1.1948
83.3600,0.8463
83.3800,0.4374
83.4000,0.3657
83.4200,0.6925
83.4400,1.1132
83.4600,1.1661
83.4800,0.7781
83.5000,0.3302
83.5200,0.0891
83.5400,0.0157
83.5600,0.0068
83.5800,0.0378
83.6000,0.1764
83.6200,0.5266
83.6400,1.0052
83.6600,1.2647
83.6800,1.2243
83.7000,1.3877
83.7200,2.0271
83.7400,2.5580
83.7600,2.4470
83.7800,1.9986
83.8000,1.5528
83.8200,1.0268
83.8400,0.4884
83.8600,0.1539
83.8800,0.0334
83.9000,0.0237
83.9200,0.1084
83.9400,0.3769
83.9600,0.8361
83.9800,1.1794
84.0000,1.0581
84.0200,0.6036
84.0400,0.2190
84.0600,0.0505
84.0800,0.0078
84.1000,0.0054
84.1200,0.0353
84.1400,0.1679
84.1600,0.5091
84.1800,0.9924
84.2000,1.2888
84.2200,1.2741
84.2400,1.2545
84.2600,1.3073
84.2800,1.1164
84.3000,0.6969
84.3200,0.4991
84.3400,0.8780
84.3600,1.8193
84.3800,2.8430
84.4000,3.1741
84.4200,2.4680
84.4400,1.2977
84.4600,0.4503
84.4800,0.1014
84.5000,0.0147
84.5200,0.0019
84.5400,0.0067
84.5600,0.0527
84.5800,0.2765
84.6000,0.9539
84.6200,2.1723
84.6400,3.2665
84.6600,3.2362
84.6800,2.1032
84.7000,0.8920
84.7200,0.2455
84.7400,0.0437
84.7600,0.0054
84.7800,0.0054
84.8000,0.0371
84.8200,0.1746
84.8400,0.5275
84.8600,1.0454
84.8800,1.4446
84.9000,1.5801
84.9200,1.5429
84.9400,1.3100
84.9600,0.9745
84.9800,0.9890
85.0000,1.6021
85.0200,2.4497
85.0400,3.0135
85.0600,3.1499
85.0800,2.8758
85.1000,2.2445
85.1200,1.7115
85.1400,1.7832
85.1600,2.1959
85.1800,2.2309
85.2000,1.8039
85.2200,1.4627
85.2400,1.3584
85.2600,1.1368
85.2800,0.7988
85.3000,0.7463
85.3200,1.0288
85.3400,1.1807
85.3600,0.8997
85.3800,0.4520
85.4000,0.2350
85.4200,0.4617
85.4400,1.2688
85.4600,2.4758
85.4800,3.2706
85.5000,2.9230
85.5200,1.8137
85.5400,0.9889
85.5600,0.9095
85.5800,1.1502
85.6000,1.0939
85.6200,0.6755
85.6400,0.2659
85.6600,0.0666
85.6800,0.0106
85.7000,0.0011
85.7200,0.0004
85.7400,0.0037
85.7600,0.0310
85.7800,0.1697
85.8000,0.6238
85.8200,1.5841
85.8400,2.8821
85.8600,3.9277
85.8800,4.2700
85.9000,4.0564
85.9200,3.5633
85.9400,2.7216
85.9600,1.7132
85.9800,1.1586
86.0000,1.2244
86.0200,1.4425
86.0400,1.5131
86.0600,1.4728
86.0800,1.2332
86.1000,0.7918
86.1200,0.5007
86.1400,0.6372
86.1600,1.0187
86.1800,1.1614
86.2000,0.8964
86.2200,0.6288
86.2400,0.7621
86.2600,1.1829
86.2800,1.4988
86.3000,1.5808
86.3200,1.4790
86.3400,1.1474
86.3600,0.7631
86.3800,0.7124
86.4000,1.0029
86.4200,1.1635
86.4400,0.8914
86.4600,0.4365
86.4800,0.1368
86.5000,0.0356
86.5200,0.0602
86.5400,0.2368
86.5600,0.6287
86.5800,1.0815
86.6000,1.2747
86.6200,1.2322
86.6400,1.2523
86.6600,1.2454
86.6800,0.9360
86.7000,0.4741
86.7200,0.1968
86.7400,0.2458
86.7600,0.6658
86.7800,1.4277
86.8000,2.3219
86.8200,3.0549
86.8400,3.3312
86.8600,2.9928
86.8800,2.3123
86.9000,1.7807
86.9200,1.4652
86.9400,1.0723
86.9600,0.6372
86.9800,0.5128
87.0000,0.7985
87.0200,1.1403
87.0400,1.1542
87.0600,1.0117
87.0800,1.1891
87.1000,1.7499
87.1200,2.3686
87.1400,2.6740
87.1600,2.3428
87.1800,1.4862
87.2000,0.7416
87.2200,0.6352
87.2400,1.2092
87.2600,2.0112
87.2800,2.3709
87.3000,2.1471
87.3200,1.7631
87.3400,1.3714
87.3600,0.8616
87.3800,0.3777
87.4000,0.1125
87.4200,0.0558
87.4400,0.1960
87.4600,0.6732
87.4800,1.5099
87.5000,2.1932
87.5200,2.0985
87.5400,1.5002
87.5600,1.3459
87.5800,1.9846
87.6000,2.7803
87.6200,3.0803
87.6400,2.9149
87.6600,2.4333
87.6800,1.6570
87.7000,0.9282
87.7200,0.7746
87.7400,1.3547
87.7600,2.1202
87.7800,2.1911
87.8000,1.4455
87.8200,0.6120
87.8400,0.2060
87.8600,0.2491
87.8800,0.7255
87.9000,1.5421
87.9200,2.1725
87.9400,2.0844
87.9600,1.5603
87.9800,1.2784
88.0000,1.2652
88.0200,1.1293
88.0400,0.9457
88.0600,1.0236
88.0800,1.1783
88.1000,1.0332
88.1200,0.7425
88.1400,0.7460
88.1600,1.0320
88.1800,1.1313
88.2000,0.8345
88.2200,0.4955
88.2400,0.5151
88.2600,0.8697
88.2800,1.1315
88.3000,0.9559
88.3200,0.5267
88.3400,0.2568
88.3600,0.3467
88.3800,0.7720
88.4000,1.3358
88.4200,1.8918
88.4400,2.5392
88.4600,3.1091
88.4800,3.0478
88.5000,2.3287
88.5200,1.6745
88.5400,1.7118
88.5600,2.4044
88.5800,3.2661
88.6000,3.6306
88.6200,3.0250
88.6400,1.8804
88.6600,1.2490
88.6800,1.5721
88.7000,2.1775
88.7200,2.1021
88.7400,1.3077
88.7600,0.5211
88.7800,0.1483
